대여일자,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이동거리(M),이용시간(분)
202212,2230,2230.이수역 4번 출구,정기권,F,50대,10,520.69,4.61,19820.05,127
202212,2230,2230.이수역 4번 출구,정기권,F,60대,2,245.91,2.75,11853.67,107
202212,2230,2230.이수역 4번 출구,정기권,F,~10대,1,29.41,0.27,1142.44,8
202212,2230,2230.이수역 4번 출구,정기권,F,기타,26,614.18,6.34,27268.34,216
202212,2230,2230.이수역 4번 출구,정기권,M,20대,92,3678.95,28.11,121378.26,908
202212,2230,2230.이수역 4번 출구,정기권,M,30대,80,3611.18,29.34,126692.3,1943
202212,2230,2230.이수역 4번 출구,정기권,M,40대,50,2160.63,16.12,69551.92,1123
202212,2230,2230.이수역 4번 출구,정기권,M,50대,31,1481.26,11.4,49123.12,530
202212,2230,2230.이수역 4번 출구,정기권,M,60대,23,656.78,6.14,26527.56,328
202212,2230,2230.이수역 4번 출구,정기권,M,70대이상,17,424.67,3.64,15586.59,111
202212,2230,2230.이수역 4번 출구,정기권,M,~10대,9,276.98,2.3,9869.63,81
202212,2230,2230.이수역 4번 출구,정기권,M,기타,29,1218.63,9.64,41595.24,520
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,단체권,M,20대,3,371.21,3.19,13785.41,98
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,일일권,,20대,22,1367.82,12.42,53438.92,797
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,일일권,,30대,8,394.5,3.68,15846.36,146
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,일일권,,40대,1,54.98,0.41,1780,17
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,일일권,,~10대,1,301.41,2.94,12685.65,99
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,일일권,F,20대,4,197.41,1.78,7669.31,106
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,일일권,F,30대,4,132.08,1.45,6233.79,51
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,일일권,F,40대,2,129.69,0.85,3638.88,104
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,일일권,F,~10대,1,19.67,0.25,1057.08,6
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,일일권,F,기타,1,26.23,0.24,1018.97,7
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,일일권,M,20대,17,2083.1,16.7,72023.95,613
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,일일권,M,30대,12,634.86,5.45,23511.56,300
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,일일권,M,40대,5,595.2,4.86,20937.56,160
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,일일권,M,50대,6,258.38,2.17,9374.84,156
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,일일권,M,~10대,5,399.39,3.41,14666.69,148
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,일일권,M,기타,7,531.75,4.6,19787.82,640
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,일일권(비회원),,기타,6,342.27,3.08,13296.63,123
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,정기권,,20대,115,6411.38,55.38,238853.28,2378
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,정기권,,30대,86,8312.95,70.61,304474.22,2422
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,정기권,,40대,62,3703.01,32.02,138047,1825
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,정기권,,50대,19,854.69,6.48,28048.07,285
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,정기권,,60대,7,278.73,2.24,9638.76,79
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,정기권,,70대이상,1,48.39,0.44,1880,23
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,정기권,,~10대,3,182.77,1.61,6926.32,84
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,정기권,,기타,4,126.49,1.28,5500.55,84
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,정기권,F,20대,47,1635.48,15.71,67688.52,618
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,정기권,F,30대,47,1530.26,15.37,66206.11,601
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,정기권,F,40대,17,865.08,8.69,37399.62,395
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,정기권,F,50대,2,55.97,0.63,2698.79,48
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,정기권,F,60대,2,78.32,0.74,3190,20
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,정기권,F,~10대,1,184.58,1.83,7900,100
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,정기권,F,기타,14,899.57,8.63,37192.14,348
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,정기권,M,20대,59,4041.19,32.08,138227.25,1495
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,정기권,M,30대,100,8044.43,60.51,260673.79,2097
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,정기권,M,40대,125,6955.36,52.26,225425.27,2689
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,정기권,M,50대,67,6020.18,52.14,224795.63,2463
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,정기권,M,60대,8,716.06,5.49,23694.74,218
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,정기권,M,70대이상,1,77.12,0.73,3141.08,26
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,정기권,M,~10대,12,606.37,5.27,22705.94,217
202212,2231,2231. 삼성타운(삼성생명) A동 맞은편,정기권,M,기타,24,2468.71,19.33,83285.02,747
202212,2233,2233. 서초신동아1차아파트 옆,일일권,,20대,1,91.21,0.79,3387.31,50
202212,2233,2233. 서초신동아1차아파트 옆,일일권,,30대,7,525.23,4.43,19127.13,121
202212,2233,2233. 서초신동아1차아파트 옆,일일권,,기타,1,34.49,0.31,1340,7
202212,2233,2233. 서초신동아1차아파트 옆,일일권,F,20대,4,121.89,1.14,4905.45,109
202212,2233,2233. 서초신동아1차아파트 옆,일일권,F,40대,1,28.83,0.26,1120,9
202212,2233,2233. 서초신동아1차아파트 옆,일일권,F,~10대,1,26.77,0.24,1040,12
202212,2233,2233. 서초신동아1차아파트 옆,일일권,F,기타,1,290.84,2.62,11299.06,119
202212,2233,2233. 서초신동아1차아파트 옆,일일권,M,20대,2,69.6,0.55,2386.45,15
202212,2233,2233. 서초신동아1차아파트 옆,일일권,M,30대,5,186.18,1.43,6184.89,45
202212,2233,2233. 서초신동아1차아파트 옆,일일권,M,40대,1,40.84,0.4,1719,40
202212,2233,2233. 서초신동아1차아파트 옆,일일권,M,~10대,1,100.46,0.82,3523.56,47
202212,2233,2233. 서초신동아1차아파트 옆,일일권(비회원),,기타,1,56.11,0.51,2180,27
202212,2233,2233. 서초신동아1차아파트 옆,정기권,,20대,95,3071.35,27.62,119146.13,1950
202212,2233,2233. 서초신동아1차아파트 옆,정기권,,30대,28,848.29,7.27,31332.65,612
202212,2233,2233. 서초신동아1차아파트 옆,정기권,,40대,29,1230.08,9.74,41985.34,275
202212,2233,2233. 서초신동아1차아파트 옆,정기권,,50대,23,857.43,7.2,31063.68,238
202212,2233,2233. 서초신동아1차아파트 옆,정기권,,60대,9,316.99,2.62,11322.11,160
202212,2233,2233. 서초신동아1차아파트 옆,정기권,,기타,2,50.79,0.49,2137.93,22
202212,2233,2233. 서초신동아1차아파트 옆,정기권,F,20대,26,565.79,5.48,23596.08,162
202212,2233,2233. 서초신동아1차아파트 옆,정기권,F,30대,8,195.34,2.25,9713.56,86
202212,2233,2233. 서초신동아1차아파트 옆,정기권,F,50대,27,1115.16,11.65,50152.98,820
202212,2233,2233. 서초신동아1차아파트 옆,정기권,F,기타,8,336.1,2.8,12100.58,292
202212,2233,2233. 서초신동아1차아파트 옆,정기권,M,20대,9,229.48,2.13,9215.65,67
202212,2233,2233. 서초신동아1차아파트 옆,정기권,M,30대,68,2306.88,17.15,73879.61,716
202212,2233,2233. 서초신동아1차아파트 옆,정기권,M,40대,41,2006.28,16.1,69576.48,1116
202212,2233,2233. 서초신동아1차아파트 옆,정기권,M,50대,44,2479.4,19.27,83060.44,1111
202212,2233,2233. 서초신동아1차아파트 옆,정기권,M,60대,1,26.08,0.21,890,6
202212,2233,2233. 서초신동아1차아파트 옆,정기권,M,~10대,4,125.39,1.16,5024.49,29
202212,2233,2233. 서초신동아1차아파트 옆,정기권,M,기타,31,1242.26,10.15,43773.97,506
202212,2235,2235.KT 서초지사 앞,일일권,,20대,4,226.85,2.21,9488.54,92
202212,2235,2235.KT 서초지사 앞,일일권,,~10대,1,28.64,0.31,1314.79,9
202212,2235,2235.KT 서초지사 앞,일일권,,기타,1,60.97,0.6,2565.91,15
202212,2235,2235.KT 서초지사 앞,일일권,M,20대,2,80.45,0.56,2424.87,51
202212,2235,2235.KT 서초지사 앞,일일권,M,30대,1,38.02,0.28,1200,6
202212,2235,2235.KT 서초지사 앞,일일권,M,~10대,2,150.42,1.39,5968.16,33
202212,2235,2235.KT 서초지사 앞,일일권(비회원),,기타,1,26.51,0.24,1030,10
202212,2235,2235.KT 서초지사 앞,정기권,,20대,6,185.25,1.89,8162.52,69
202212,2235,2235.KT 서초지사 앞,정기권,,30대,8,303.54,2.42,10484.81,104
202212,2235,2235.KT 서초지사 앞,정기권,,40대,3,81.79,0.59,2550.45,19
202212,2235,2235.KT 서초지사 앞,정기권,,50대,3,186.82,1.45,6255.2,34
202212,2235,2235.KT 서초지사 앞,정기권,,60대,1,19.58,0.18,760.68,3
202212,2235,2235.KT 서초지사 앞,정기권,,기타,5,111.45,1.1,4690.53,35
202212,2235,2235.KT 서초지사 앞,정기권,F,20대,7,296.33,3.14,13512.94,70
202212,2235,2235.KT 서초지사 앞,정기권,F,30대,4,62.12,0.57,2440,30
202212,2235,2235.KT 서초지사 앞,정기권,F,40대,3,12.74,1.49,6433.77,39
202212,2235,2235.KT 서초지사 앞,정기권,F,60대,3,83.28,0.75,3235.44,36
202212,2235,2235.KT 서초지사 앞,정기권,M,20대,6,246.7,1.95,8380.17,69
202212,2235,2235.KT 서초지사 앞,정기권,M,30대,12,1088.79,7.36,31794.91,214
202212,2235,2235.KT 서초지사 앞,정기권,M,40대,25,1732.92,12.63,54468.27,834
202212,2235,2235.KT 서초지사 앞,정기권,M,50대,15,1599.01,11.44,49367.68,183
202212,2235,2235.KT 서초지사 앞,정기권,M,60대,6,522.33,4.31,18550.14,113
202212,2235,2235.KT 서초지사 앞,정기권,M,~10대,19,449.18,3.92,16855.82,153
202212,2235,2235.KT 서초지사 앞,정기권,M,기타,1,25.96,0.25,1092.64,6
202212,2237,2237.서울남부터미널 대합실 입구,일일권,,20대,6,519.56,4.49,19370.35,155
202212,2237,2237.서울남부터미널 대합실 입구,일일권,,30대,2,133.03,1.14,4887.18,29
202212,2237,2237.서울남부터미널 대합실 입구,일일권,,40대,1,39.38,0.35,1530,15
202212,2237,2237.서울남부터미널 대합실 입구,일일권,,기타,1,0,1.38,5947.49,62
202212,2237,2237.서울남부터미널 대합실 입구,일일권,F,20대,2,96.64,1.15,4957.57,46
202212,2237,2237.서울남부터미널 대합실 입구,일일권,F,30대,1,73.91,0.87,3732.6,24
202212,2237,2237.서울남부터미널 대합실 입구,일일권,F,50대,1,68.5,0.76,3264,33
202212,2237,2237.서울남부터미널 대합실 입구,일일권,F,~10대,1,212.27,2.22,9571.98,92
202212,2237,2237.서울남부터미널 대합실 입구,일일권,M,20대,10,711.77,5.34,22980.25,272
202212,2237,2237.서울남부터미널 대합실 입구,일일권,M,30대,4,319.91,2.43,10447.95,82
202212,2237,2237.서울남부터미널 대합실 입구,일일권,M,40대,1,42.3,0.28,1200.21,27
202212,2237,2237.서울남부터미널 대합실 입구,일일권,M,50대,1,19.6,0.15,660,7
202212,2237,2237.서울남부터미널 대합실 입구,일일권,M,~10대,4,369.21,2.99,12878.22,138
202212,2237,2237.서울남부터미널 대합실 입구,일일권,M,기타,1,17.11,0.16,675.3,4
202212,2237,2237.서울남부터미널 대합실 입구,일일권(비회원),,기타,1,24.83,0.22,964.63,11
202212,2237,2237.서울남부터미널 대합실 입구,정기권,,20대,41,2274.05,21.21,91524.69,963
202212,2237,2237.서울남부터미널 대합실 입구,정기권,,30대,22,1340.22,9.63,41497.59,408
202212,2237,2237.서울남부터미널 대합실 입구,정기권,,40대,27,1201.75,8.59,36983.97,395
202212,2237,2237.서울남부터미널 대합실 입구,정기권,,50대,14,599.54,5.26,22648.1,159
202212,2237,2237.서울남부터미널 대합실 입구,정기권,,기타,8,342.58,3.36,14418.67,130
202212,2237,2237.서울남부터미널 대합실 입구,정기권,F,20대,16,553.4,5.21,22512.72,200
202212,2237,2237.서울남부터미널 대합실 입구,정기권,F,30대,4,196.22,1.79,7720,76
202212,2237,2237.서울남부터미널 대합실 입구,정기권,F,40대,6,198.68,2.48,10692.11,94
202212,2237,2237.서울남부터미널 대합실 입구,정기권,F,50대,10,626.75,6.3,27105.54,317
202212,2237,2237.서울남부터미널 대합실 입구,정기권,F,~10대,4,23.51,0.25,1079.28,16
202212,2237,2237.서울남부터미널 대합실 입구,정기권,F,기타,17,916.48,8.76,37825.68,233
202212,2237,2237.서울남부터미널 대합실 입구,정기권,M,20대,51,5160.57,53.1,228892.63,1540
202212,2237,2237.서울남부터미널 대합실 입구,정기권,M,30대,50,3732.19,29,124944.22,2042
202212,2237,2237.서울남부터미널 대합실 입구,정기권,M,40대,55,4187.51,32.27,139159.83,1745
202212,2237,2237.서울남부터미널 대합실 입구,정기권,M,50대,25,995.54,7.66,33089.88,784
202212,2237,2237.서울남부터미널 대합실 입구,정기권,M,60대,26,2639.22,21.41,92359.73,867
202212,2237,2237.서울남부터미널 대합실 입구,정기권,M,~10대,9,560.59,4.96,21379.95,175
202212,2237,2237.서울남부터미널 대합실 입구,정기권,M,기타,1,28.58,0.27,1183.03,7
202212,2239,2239.교대역 6번출구,일일권,,20대,15,656.17,5.5,23767.83,578
202212,2239,2239.교대역 6번출구,일일권,,30대,1,68.44,0.48,2057.44,16
202212,2239,2239.교대역 6번출구,일일권,,40대,1,33.02,0.25,1068.88,10
202212,2239,2239.교대역 6번출구,일일권,,기타,1,52.26,0.47,2030.44,114
202212,2239,2239.교대역 6번출구,일일권,F,30대,2,85.65,1.12,4812.13,53
202212,2239,2239.교대역 6번출구,일일권,F,40대,2,100.95,1.09,4694.77,39
202212,2239,2239.교대역 6번출구,일일권,F,~10대,1,27.13,0.32,1370,11
202212,2239,2239.교대역 6번출구,일일권,F,기타,2,204.6,1.84,7948.71,77
202212,2239,2239.교대역 6번출구,일일권,M,20대,9,852.01,6.58,28371.54,271
202212,2239,2239.교대역 6번출구,일일권,M,30대,10,498.74,3.77,16225.67,141
202212,2239,2239.교대역 6번출구,일일권,M,40대,5,231.76,1.91,8267.38,59
202212,2239,2239.교대역 6번출구,일일권,M,50대,4,147.46,1.34,5775.28,44
202212,2239,2239.교대역 6번출구,일일권,M,~10대,3,176.36,1.52,6530,69
202212,2239,2239.교대역 6번출구,일일권,M,기타,1,21.21,0.21,923.28,5
202212,2239,2239.교대역 6번출구,일일권(비회원),,기타,7,240.32,2.17,9336.68,84
202212,2239,2239.교대역 6번출구,정기권,,20대,28,809.86,7.55,32530.09,389
202212,2239,2239.교대역 6번출구,정기권,,30대,34,3544.84,28.28,121868.87,1426
202212,2239,2239.교대역 6번출구,정기권,,40대,23,2322.15,13.76,59283.34,312
202212,2239,2239.교대역 6번출구,정기권,,50대,25,2040.7,18.33,79049.3,406
202212,2239,2239.교대역 6번출구,정기권,,60대,2,120.05,1.03,4439.72,30
202212,2239,2239.교대역 6번출구,정기권,,기타,3,70.58,0.64,2777.25,19
202212,2239,2239.교대역 6번출구,정기권,F,20대,30,864.22,8.31,35742.53,334
202212,2239,2239.교대역 6번출구,정기권,F,30대,19,606.1,6.12,26354.17,250
202212,2239,2239.교대역 6번출구,정기권,F,40대,22,1376.31,15.24,65697.63,510
202212,2239,2239.교대역 6번출구,정기권,F,50대,6,150.87,1.88,8069.74,208
202212,2239,2239.교대역 6번출구,정기권,F,70대이상,2,19.62,0.15,635.27,10
202212,2239,2239.교대역 6번출구,정기권,F,~10대,3,66.56,0.67,2916.72,22
202212,2239,2239.교대역 6번출구,정기권,F,기타,5,173.17,1.65,7104.05,55
202212,2239,2239.교대역 6번출구,정기권,M,20대,19,984.94,7.58,32617.26,302
202212,2239,2239.교대역 6번출구,정기권,M,30대,44,2628,20.61,88754.24,930
202212,2239,2239.교대역 6번출구,정기권,M,40대,31,2331.69,18.46,79627.1,1038
202212,2239,2239.교대역 6번출구,정기권,M,50대,68,8911.98,67.42,290480.92,3145
202212,2239,2239.교대역 6번출구,정기권,M,60대,3,176.02,1.52,6571.76,32
202212,2239,2239.교대역 6번출구,정기권,M,~10대,4,189.21,1.63,7020.26,135
202212,2239,2239.교대역 6번출구,정기권,M,기타,30,2049.48,17.42,75043.66,557
202212,2241,2241.양재전화국 사거리,단체권,,30대,2,25.01,0.23,1002.46,7
202212,2241,2241.양재전화국 사거리,단체권,M,30대,1,7.34,0.06,264.71,5
202212,2241,2241.양재전화국 사거리,일일권,,20대,3,178.42,1.51,6517.69,49
202212,2241,2241.양재전화국 사거리,일일권,F,20대,2,169.21,1.75,7545.8,75
202212,2241,2241.양재전화국 사거리,일일권,F,~10대,1,43.81,0.39,1702.19,15
202212,2241,2241.양재전화국 사거리,일일권,M,30대,4,271.9,2.12,9125.18,56
202212,2241,2241.양재전화국 사거리,일일권,M,40대,1,0,0,0,1
202212,2241,2241.양재전화국 사거리,일일권,M,50대,2,334.77,2.59,11182.53,57
202212,2241,2241.양재전화국 사거리,일일권,M,기타,1,60.49,0.55,2350,15
202212,2241,2241.양재전화국 사거리,일일권(비회원),,기타,2,51.23,0.46,1990,14
202212,2241,2241.양재전화국 사거리,정기권,,20대,10,517.52,4.6,19790.91,124
202212,2241,2241.양재전화국 사거리,정기권,,30대,5,477.29,3.69,15851.34,99
202212,2241,2241.양재전화국 사거리,정기권,,40대,11,1288.73,10.42,44862.31,380
202212,2241,2241.양재전화국 사거리,정기권,,50대,11,583.8,4.68,20193.1,182
202212,2241,2241.양재전화국 사거리,정기권,,60대,6,284.26,2.18,9387.51,95
202212,2241,2241.양재전화국 사거리,정기권,,기타,5,167.85,1.51,6520.85,152
202212,2241,2241.양재전화국 사거리,정기권,F,20대,8,245.75,2.78,11993.7,83
202212,2241,2241.양재전화국 사거리,정기권,F,30대,10,210.48,2.4,10326.1,77
202212,2241,2241.양재전화국 사거리,정기권,F,40대,8,208.94,1.75,7553.6,56
202212,2241,2241.양재전화국 사거리,정기권,F,50대,23,1900.34,20.6,88705.56,804
202212,2241,2241.양재전화국 사거리,정기권,F,~10대,1,18.39,0.22,928.83,6
202212,2241,2241.양재전화국 사거리,정기권,F,기타,3,65.73,0.73,3130,36
202212,2241,2241.양재전화국 사거리,정기권,M,20대,22,658.92,5.38,23246.71,247
202212,2241,2241.양재전화국 사거리,정기권,M,30대,18,910.66,6.44,27812.94,352
202212,2241,2241.양재전화국 사거리,정기권,M,40대,37,1672.6,12.46,53631.08,391
202212,2241,2241.양재전화국 사거리,정기권,M,50대,9,519.72,4.29,18467.06,162
202212,2241,2241.양재전화국 사거리,정기권,M,60대,7,485.28,3.72,15998.44,135
202212,2241,2241.양재전화국 사거리,정기권,M,~10대,2,165.26,1.49,6420,54
202212,2241,2241.양재전화국 사거리,정기권,M,기타,6,260.56,2.09,9083.24,119
202212,2242,2242.양재역 11번 출구 앞,단체권,,30대,1,20.26,0.22,930,4
202212,2242,2242.양재역 11번 출구 앞,일일권,,20대,1,71.9,0.62,2670,18
202212,2242,2242.양재역 11번 출구 앞,일일권,,30대,2,41.81,0.4,1727.17,20
202212,2242,2242.양재역 11번 출구 앞,일일권,,기타,1,63.1,0.62,2655.93,11
202212,2242,2242.양재역 11번 출구 앞,일일권,F,20대,9,262,2.55,11023.14,68
202212,2242,2242.양재역 11번 출구 앞,일일권,M,20대,3,268.07,2.44,10503.87,70
